Frequency (MHz),CISPR11_RE_CLASS_B_Group_1,CISPR11_RE_CLASS_B_Group_1_Important,CISPR11_RE_CLASS_A_Group_1_up_to_20kVA]
519.9202029,47,,57
519.9802054,47,,57
520.0402078,47,,57
520.1002103,47,,57
520.1602128,47,,57
520.2202153,47,,57
520.2802177,47,,57
520.3402202,47,,57
520.4002227,47,,57
520.4602252,47,,57
520.5202276,47,,57
520.5802301,47,,57
520.6402326,47,,57
520.7002351,47,,57
520.7602375,47,,57
520.82024,47,,57
520.8802425,47,,57
520.940245,47,,57
521.0002474,47,,57
521.0602499,47,,57
521.1202524,47,,57
521.1802549,47,,57
521.2402573,47,,57
521.3002598,47,,57
521.3602623,47,,57
521.4202648,47,,57
521.4802672,47,,57
521.5402697,47,,57
521.6002722,47,,57
521.6602747,47,,57
521.7202771,47,,57
521.7802796,47,,57
521.8402821,47,,57
521.9002845,47,,57
521.960287,47,,57
522.0202895,47,,57
522.080292,47,,57
522.1402944,47,,57
522.2002969,47,,57
522.2602994,47,,57
522.3203019,47,,57
522.3803043,47,,57
522.4403068,47,,57
522.5003093,47,,57
522.5603118,47,,57
522.6203142,47,,57
522.6803167,47,,57
522.7403192,47,,57
522.8003217,47,,57
522.8603241,47,,57
522.9203266,47,,57
522.9803291,47,,57
523.0403316,47,,57
523.100334,47,,57
523.1603365,47,,57
523.220339,47,,57
523.2803415,47,,57
523.3403439,47,,57
523.4003464,47,,57
523.4603489,47,,57
523.5203514,47,,57
523.5803538,47,,57
523.6403563,47,,57
523.7003588,47,,57
523.7603613,47,,57
523.8203637,47,,57
523.8803662,47,,57
523.9403687,47,,57
524.0003711,47,,57
524.0603736,47,,57
524.1203761,47,,57
524.1803786,47,,57
524.240381,47,,57
524.3003835,47,,57
524.360386,47,,57
524.4203885,47,,57
524.4803909,47,,57
524.5403934,47,,57
524.6003959,47,,57
524.6603984,47,,57
524.7204008,47,,57
524.7804033,47,,57
524.8404058,47,,57
524.9004083,47,,57
524.9604107,47,,57
525.0204132,47,,57
525.0804157,47,,57
525.1404182,47,,57
525.2004206,47,,57
525.2604231,47,,57
525.3204256,47,,57
525.3804281,47,,57
525.4404305,47,,57
525.500433,47,,57
525.5604355,47,,57
525.620438,47,,57
525.6804404,47,,57
525.7404429,47,,57
525.8004454,47,,57
525.8604479,47,,57
525.9204503,47,,57
525.9804528,47,,57
526.0404553,47,,57
526.1004578,47,,57
526.1604602,47,,57
526.2204627,47,,57
526.2804652,47,,57
526.3404676,47,,57
526.4004701,47,,57
526.4604726,47,,57
526.5204751,47,,57
526.5804775,47,,57
526.64048,47,,57
526.7004825,47,,57
526.760485,47,,57
526.8204874,47,,57
526.8804899,47,,57
526.9404924,47,,57
527.0004949,47,,57
527.0604973,47,,57
527.1204998,47,,57
527.1805023,47,,57
527.2405048,47,,57
527.3005072,47,,57
527.3605097,47,,57
527.4205122,47,,57
527.4805147,47,,57
527.5405171,47,,57
527.6005196,47,,57
527.6605221,47,,57
527.7205246,47,,57
527.780527,47,,57
527.8405295,47,,57
527.900532,47,,57
527.9605345,47,,57
528.0205369,47,,57
528.0805394,47,,57
528.1405419,47,,57
528.2005444,47,,57
528.2605468,47,,57
528.3205493,47,,57
528.3805518,47,,57
528.4405542,47,,57
528.5005567,47,,57
528.5605592,47,,57
528.6205617,47,,57
528.6805641,47,,57
528.7405666,47,,57
528.8005691,47,,57
528.8605716,47,,57
528.920574,47,,57
528.9805765,47,,57
529.040579,47,,57
529.1005815,47,,57
529.1605839,47,,57
529.2205864,47,,57
529.2805889,47,,57
529.3405914,47,,57
529.4005938,47,,57
529.4605963,47,,57
529.5205988,47,,57
529.5806013,47,,57
529.6406037,47,,57
529.7006062,47,,57
529.7606087,47,,57
529.8206112,47,,57
529.8806136,47,,57
529.9406161,47,,57
530.0006186,47,,57
530.0606211,47,,57
530.1206235,47,,57
530.180626,47,,57
530.2406285,47,,57
530.300631,47,,57
530.3606334,47,,57
530.4206359,47,,57
530.4806384,47,,57
530.5406409,47,,57
530.6006433,47,,57
530.6606458,47,,57
530.7206483,47,,57
530.7806507,47,,57
530.8406532,47,,57
530.9006557,47,,57
530.9606582,47,,57
531.0206606,47,,57
531.0806631,47,,57
531.1406656,47,,57
531.2006681,47,,57
531.2606705,47,,57
531.320673,47,,57
531.3806755,47,,57
531.440678,47,,57
531.5006804,47,,57
531.5606829,47,,57
531.6206854,47,,57
531.6806879,47,,57
531.7406903,47,,57
531.8006928,47,,57
531.8606953,47,,57
531.9206978,47,,57
531.9807002,47,,57
532.0407027,47,,57
532.1007052,47,,57
532.1607077,47,,57
532.2207101,47,,57
532.2807126,47,,57
532.3407151,47,,57
532.4007176,47,,57
532.46072,47,,57
532.5207225,47,,57
532.580725,47,,57
532.6407275,47,,57
532.7007299,47,,57
532.7607324,47,,57
532.8207349,47,,57
532.8807373,47,,57
532.9407398,47,,57
533.0007423,47,,57
533.0607448,47,,57
533.1207472,47,,57
533.1807497,47,,57
533.2407522,47,,57
533.3007547,47,,57
533.3607571,47,,57
533.4207596,47,,57
533.4807621,47,,57
533.5407646,47,,57
533.600767,47,,57
533.6607695,47,,57
533.720772,47,,57
533.7807745,47,,57
533.8407769,47,,57
533.9007794,47,,57
533.9607819,47,,57
534.0207844,47,,57
534.0807868,47,,57
534.1407893,47,,57
534.2007918,47,,57
534.2607943,47,,57
534.3207967,47,,57
534.3807992,47,,57
534.4408017,47,,57
534.5008042,47,,57
534.5608066,47,,57
534.6208091,47,,57
534.6808116,47,,57
534.7408141,47,,57
534.8008165,47,,57
534.860819,47,,57
534.9208215,47,,57
534.980824,47,,57
535.0408264,47,,57
535.1008289,47,,57
535.1608314,47,,57
535.2208338,47,,57
535.2808363,47,,57
535.3408388,47,,57
535.4008413,47,,57
535.4608437,47,,57
535.5208462,47,,57
535.5808487,47,,57
535.6408512,47,,57
535.7008536,47,,57
535.7608561,47,,57
535.8208586,47,,57
535.8808611,47,,57
535.9408635,47,,57
536.000866,47,,57
536.0608685,47,,57
536.120871,47,,57
536.1808734,47,,57
536.2408759,47,,57
536.3008784,47,,57
536.3608809,47,,57
536.4208833,47,,57
536.4808858,47,,57
536.5408883,47,,57
536.6008908,47,,57
536.6608932,47,,57
536.7208957,47,,57
536.7808982,47,,57
536.8409007,47,,57
536.9009031,47,,57
536.9609056,47,,57
537.0209081,47,,57
537.0809106,47,,57
537.140913,47,,57
537.2009155,47,,57
537.260918,47,,57
537.3209205,47,,57
537.3809229,47,,57
537.4409254,47,,57
537.5009279,47,,57
537.5609303,47,,57
537.6209328,47,,57
537.6809353,47,,57
537.7409378,47,,57
537.8009402,47,,57
537.8609427,47,,57
537.9209452,47,,57
537.9809477,47,,57
538.0409501,47,,57
538.1009526,47,,57
538.1609551,47,,57
538.2209576,47,,57
538.28096,47,,57
538.3409625,47,,57
538.400965,47,,57
538.4609675,47,,57
538.5209699,47,,57
538.5809724,47,,57
538.6409749,47,,57
538.7009774,47,,57
538.7609798,47,,57
538.8209823,47,,57
538.8809848,47,,57
538.9409873,47,,57
539.0009897,47,,57
539.0609922,47,,57
539.1209947,47,,57
539.1809972,47,,57
539.2409996,47,,57
539.3010021,47,,57
539.3610046,47,,57
539.4210071,47,,57
539.4810095,47,,57
539.541012,47,,57
539.6010145,47,,57
539.6610169,47,,57
539.7210194,47,,57
539.7810219,47,,57
539.8410244,47,,57
539.9010268,47,,57
539.9610293,47,,57
540.0210318,47,,57
540.0810343,47,,57
540.1410367,47,,57
540.2010392,47,,57
540.2610417,47,,57
540.3210442,47,,57
540.3810466,47,,57
540.4410491,47,,57
540.5010516,47,,57
540.5610541,47,,57
540.6210565,47,,57
540.681059,47,,57
540.7410615,47,,57
540.801064,47,,57
540.8610664,47,,57
540.9210689,47,,57
540.9810714,47,,57
541.0410739,47,,57
541.1010763,47,,57
541.1610788,47,,57
541.2210813,47,,57
541.2810838,47,,57
541.3410862,47,,57
541.4010887,47,,57
541.4610912,47,,57
541.5210937,47,,57
541.5810961,47,,57
541.6410986,47,,57
541.7011011,47,,57
541.7611036,47,,57
541.821106,47,,57
541.8811085,47,,57
541.941111,47,,57
542.0011134,47,,57
542.0611159,47,,57
542.1211184,47,,57
542.1811209,47,,57
542.2411233,47,,57
542.3011258,47,,57
542.3611283,47,,57
542.4211308,47,,57
542.4811332,47,,57
542.5411357,47,,57
542.6011382,47,,57
542.6611407,47,,57
542.7211431,47,,57
542.7811456,47,,57
542.8411481,47,,57
542.9011506,47,,57
542.961153,47,,57
543.0211555,47,,57
543.081158,47,,57
543.1411605,47,,57
543.2011629,47,,57
543.2611654,47,,57
543.3211679,47,,57
543.3811704,47,,57
543.4411728,47,,57
543.5011753,47,,57
543.5611778,47,,57
543.6211803,47,,57
543.6811827,47,,57
543.7411852,47,,57
543.8011877,47,,57
543.8611902,47,,57
543.9211926,47,,57
543.9811951,47,,57
544.0411976,47,,57
544.1012,47,,57
544.1612025,47,,57
544.221205,47,,57
544.2812075,47,,57
544.3412099,47,,57
544.4012124,47,,57
544.4612149,47,,57
544.5212174,47,,57
544.5812198,47,,57
544.6412223,47,,57
544.7012248,47,,57
544.7612273,47,,57
544.8212297,47,,57
544.8812322,47,,57
544.9412347,47,,57
545.0012372,47,,57
545.0612396,47,,57
545.1212421,47,,57
545.1812446,47,,57
545.2412471,47,,57
545.3012495,47,,57
545.361252,47,,57
545.4212545,47,,57
545.481257,47,,57
545.5412594,47,,57
545.6012619,47,,57
545.6612644,47,,57
545.7212669,47,,57
545.7812693,47,,57
545.8412718,47,,57
545.9012743,47,,57
545.9612768,47,,57
546.0212792,47,,57
546.0812817,47,,57
546.1412842,47,,57
546.2012867,47,,57
546.2612891,47,,57
546.3212916,47,,57
546.3812941,47,,57
546.4412965,47,,57
546.501299,47,,57
546.5613015,47,,57
546.621304,47,,57
546.6813064,47,,57
546.7413089,47,,57
546.8013114,47,,57
546.8613139,47,,57
546.9213163,47,,57
546.9813188,47,,57
547.0413213,47,,57
547.1013238,47,,57
547.1613262,47,,57
547.2213287,47,,57
547.2813312,47,,57
547.3413337,47,,57
547.4013361,47,,57
547.4613386,47,,57
547.5213411,47,,57
547.5813436,47,,57
547.641346,47,,57
547.7013485,47,,57
547.761351,47,,57
547.8213535,47,,57
547.8813559,47,,57
547.9413584,47,,57
548.0013609,47,,57
548.0613634,47,,57
548.1213658,47,,57
548.1813683,47,,57
548.2413708,47,,57
548.3013733,47,,57
548.3613757,47,,57
548.4213782,47,,57
548.4813807,47,,57
548.5413831,47,,57
548.6013856,47,,57
548.6613881,47,,57
548.7213906,47,,57
548.781393,47,,57
548.8413955,47,,57
548.901398,47,,57
548.9614005,47,,57
549.0214029,47,,57
549.0814054,47,,57
549.1414079,47,,57
549.2014104,47,,57
549.2614128,47,,57
549.3214153,47,,57
549.3814178,47,,57
549.4414203,47,,57
549.5014227,47,,57
549.5614252,47,,57
549.6214277,47,,57
549.6814302,47,,57
549.7414326,47,,57
549.8014351,47,,57
549.8614376,47,,57
549.9214401,47,,57
549.9814425,47,,57
550.041445,47,,57
550.1014475,47,,57
550.16145,47,,57
550.2214524,47,,57
550.2814549,47,,57
550.3414574,47,,57
550.4014599,47,,57
550.4614623,47,,57
550.5214648,47,,57
550.5814673,47,,57
550.6414698,47,,57
550.7014722,47,,57
550.7614747,47,,57
550.8214772,47,,57
550.8814796,47,,57
550.9414821,47,,57
551.0014846,47,,57
551.0614871,47,,57
551.1214895,47,,57
551.181492,47,,57
551.2414945,47,,57
551.301497,47,,57
551.3614994,47,,57
551.4215019,47,,57
551.4815044,47,,57
551.5415069,47,,57
551.6015093,47,,57
551.6615118,47,,57
551.7215143,47,,57
551.7815168,47,,57
551.8415192,47,,57
551.9015217,47,,57
551.9615242,47,,57
552.0215267,47,,57
552.0815291,47,,57
552.1415316,47,,57
552.2015341,47,,57
552.2615366,47,,57
552.321539,47,,57
552.3815415,47,,57
552.441544,47,,57
552.5015465,47,,57
552.5615489,47,,57
552.6215514,47,,57
552.6815539,47,,57
552.7415564,47,,57
552.8015588,47,,57
552.8615613,47,,57
552.9215638,47,,57
552.9815663,47,,57
553.0415687,47,,57
553.1015712,47,,57
553.1615737,47,,57
553.2215761,47,,57
553.2815786,47,,57
553.3415811,47,,57
553.4015836,47,,57
553.461586,47,,57
553.5215885,47,,57
553.581591,47,,57
553.6415935,47,,57
553.7015959,47,,57
553.7615984,47,,57
553.8216009,47,,57
553.8816034,47,,57
553.9416058,47,,57
554.0016083,47,,57
554.0616108,47,,57
554.1216133,47,,57
554.1816157,47,,57
554.2416182,47,,57
554.3016207,47,,57
554.3616232,47,,57
554.4216256,47,,57
554.4816281,47,,57
554.5416306,47,,57
554.6016331,47,,57
554.6616355,47,,57
554.721638,47,,57
554.7816405,47,,57
554.841643,47,,57
554.9016454,47,,57
554.9616479,47,,57
555.0216504,47,,57
555.0816529,47,,57
555.1416553,47,,57
555.2016578,47,,57
555.2616603,47,,57
555.3216627,47,,57
555.3816652,47,,57
555.4416677,47,,57
555.5016702,47,,57
555.5616726,47,,57
555.6216751,47,,57
555.6816776,47,,57
555.7416801,47,,57
555.8016825,47,,57
555.861685,47,,57
555.9216875,47,,57
555.98169,47,,57
556.0416924,47,,57
556.1016949,47,,57
556.1616974,47,,57
556.2216999,47,,57
556.2817023,47,,57
556.3417048,47,,57
556.4017073,47,,57
556.4617098,47,,57
556.5217122,47,,57
556.5817147,47,,57
556.6417172,47,,57
556.7017197,47,,57
556.7617221,47,,57
556.8217246,47,,57
556.8817271,47,,57
556.9417296,47,,57
557.001732,47,,57
557.0617345,47,,57
557.121737,47,,57
557.1817395,47,,57
557.2417419,47,,57
557.3017444,47,,57
557.3617469,47,,57
557.4217494,47,,57
557.4817518,47,,57
557.5417543,47,,57
557.6017568,47,,57
557.6617592,47,,57
557.7217617,47,,57
557.7817642,47,,57
557.8417667,47,,57
557.9017691,47,,57
557.9617716,47,,57
558.0217741,47,,57
558.0817766,47,,57
558.141779,47,,57
558.2017815,47,,57
558.261784,47,,57
558.3217865,47,,57
558.3817889,47,,57
558.4417914,47,,57
558.5017939,47,,57
558.5617964,47,,57
558.6217988,47,,57
558.6818013,47,,57
558.7418038,47,,57
558.8018063,47,,57
558.8618087,47,,57
558.9218112,47,,57
558.9818137,47,,57
559.0418162,47,,57
559.1018186,47,,57
559.1618211,47,,57
559.2218236,47,,57
559.2818261,47,,57
559.3418285,47,,57
559.401831,47,,57
559.4618335,47,,57
559.521836,47,,57
559.5818384,47,,57
559.6418409,47,,57
559.7018434,47,,57
559.7618458,47,,57
559.8218483,47,,57
559.8818508,47,,57
559.9418533,47,,57
560.0018557,47,,57
560.0618582,47,,57
560.1218607,47,,57
560.1818632,47,,57
560.2418656,47,,57
560.3018681,47,,57
560.3618706,47,,57
560.4218731,47,,57
560.4818755,47,,57
560.541878,47,,57
560.6018805,47,,57
560.661883,47,,57
560.7218854,47,,57
560.7818879,47,,57
560.8418904,47,,57
560.9018929,47,,57
560.9618953,47,,57
561.0218978,47,,57
561.0819003,47,,57
561.1419028,47,,57
561.2019052,47,,57
561.2619077,47,,57
561.3219102,47,,57
561.3819127,47,,57
561.4419151,47,,57
561.5019176,47,,57
561.5619201,47,,57
561.6219226,47,,57
561.681925,47,,57
561.7419275,47,,57
561.80193,47,,57
561.8619325,47,,57
561.9219349,47,,57
561.9819374,47,,57
562.0419399,47,,57
562.1019423,47,,57
562.1619448,47,,57
562.2219473,47,,57
562.2819498,47,,57
562.3419522,47,,57
562.4019547,47,,57
562.4619572,47,,57
562.5219597,47,,57
562.5819621,47,,57
562.6419646,47,,57
562.7019671,47,,57
562.7619696,47,,57
562.821972,47,,57
562.8819745,47,,57
562.941977,47,,57
563.0019795,47,,57
563.0619819,47,,57
563.1219844,47,,57
563.1819869,47,,57
563.2419894,47,,57
563.3019918,47,,57
563.3619943,47,,57
563.4219968,47,,57
563.4819993,47,,57
563.5420017,47,,57
563.6020042,47,,57
563.6620067,47,,57
563.7220092,47,,57
563.7820116,47,,57
563.8420141,47,,57
563.9020166,47,,57
563.9620191,47,,57
564.0220215,47,,57
564.082024,47,,57
564.1420265,47,,57
564.2020289,47,,57
564.2620314,47,,57
564.3220339,47,,57
564.3820364,47,,57
564.4420388,47,,57
564.5020413,47,,57
564.5620438,47,,57
564.6220463,47,,57
564.6820487,47,,57
564.7420512,47,,57
564.8020537,47,,57
564.8620562,47,,57
564.9220586,47,,57
564.9820611,47,,57
565.0420636,47,,57
565.1020661,47,,57
565.1620685,47,,57
565.222071,47,,57
565.2820735,47,,57
565.342076,47,,57
565.4020784,47,,57
565.4620809,47,,57
565.5220834,47,,57
565.5820859,47,,57
565.6420883,47,,57
565.7020908,47,,57
565.7620933,47,,57
565.8220958,47,,57
565.8820982,47,,57
565.9421007,47,,57
566.0021032,47,,57
566.0621057,47,,57
566.1221081,47,,57
566.1821106,47,,57
566.2421131,47,,57
566.3021156,47,,57
566.362118,47,,57
566.4221205,47,,57
566.482123,47,,57
566.5421254,47,,57
566.6021279,47,,57
566.6621304,47,,57
566.7221329,47,,57
566.7821353,47,,57
566.8421378,47,,57
566.9021403,47,,57
566.9621428,47,,57
567.0221452,47,,57
567.0821477,47,,57
567.1421502,47,,57
567.2021527,47,,57
567.2621551,47,,57
567.3221576,47,,57
567.3821601,47,,57
567.4421626,47,,57
567.502165,47,,57
567.5621675,47,,57
567.62217,47,,57
567.6821725,47,,57
567.7421749,47,,57
567.8021774,47,,57
567.8621799,47,,57
567.9221824,47,,57
567.9821848,47,,57
568.0421873,47,,57
568.1021898,47,,57
568.1621923,47,,57
568.2221947,47,,57
568.2821972,47,,57
568.3421997,47,,57
568.4022022,47,,57
568.4622046,47,,57
568.5222071,47,,57
568.5822096,47,,57
568.642212,47,,57
568.7022145,47,,57
568.762217,47,,57
568.8222195,47,,57
568.8822219,47,,57
568.9422244,47,,57
569.0022269,47,,57
569.0622294,47,,57
569.1222318,47,,57
569.1822343,47,,57
569.2422368,47,,57
569.3022393,47,,57
569.3622417,47,,57
569.4222442,47,,57
569.4822467,47,,57
569.5422492,47,,57
569.6022516,47,,57
569.6622541,47,,57
569.7222566,47,,57
569.7822591,47,,57
569.8422615,47,,57
569.902264,47,,57
569.9622665,47,,57
570.022269,47,,57
570.0822714,47,,57
570.1422739,47,,57
570.2022764,47,,57
570.2622789,47,,57
570.3222813,47,,57
570.3822838,47,,57
570.4422863,47,,57
570.5022888,47,,57
570.5622912,47,,57
570.6222937,47,,57
570.6822962,47,,57
570.7422987,47,,57
570.8023011,47,,57
570.8623036,47,,57
570.9223061,47,,57
570.9823085,47,,57
571.042311,47,,57
571.1023135,47,,57
571.162316,47,,57
571.2223184,47,,57
571.2823209,47,,57
571.3423234,47,,57
571.4023259,47,,57
571.4623283,47,,57
571.5223308,47,,57
571.5823333,47,,57
571.6423358,47,,57
571.7023382,47,,57
571.7623407,47,,57
571.8223432,47,,57
571.8823457,47,,57
571.9423481,47,,57
572.0023506,47,,57
572.0623531,47,,57
572.1223556,47,,57
572.182358,47,,57
572.2423605,47,,57
572.302363,47,,57
572.3623655,47,,57
572.4223679,47,,57
572.4823704,47,,57
572.5423729,47,,57
572.6023754,47,,57
572.6623778,47,,57
572.7223803,47,,57
572.7823828,47,,57
572.8423853,47,,57
572.9023877,47,,57
572.9623902,47,,57
573.0223927,47,,57
573.0823952,47,,57
573.1423976,47,,57
573.2024001,47,,57
573.2624026,47,,57
573.322405,47,,57
573.3824075,47,,57
573.44241,47,,57
573.5024125,47,,57
573.5624149,47,,57
573.6224174,47,,57
573.6824199,47,,57
573.7424224,47,,57
573.8024248,47,,57
573.8624273,47,,57
573.9224298,47,,57
573.9824323,47,,57
574.0424347,47,,57
574.1024372,47,,57
574.1624397,47,,57
574.2224422,47,,57
574.2824446,47,,57
574.3424471,47,,57
574.4024496,47,,57
574.4624521,47,,57
574.5224545,47,,57
574.582457,47,,57
574.6424595,47,,57
574.702462,47,,57
574.7624644,47,,57
574.8224669,47,,57
574.8824694,47,,57
574.9424719,47,,57
575.0024743,47,,57
575.0624768,47,,57
575.1224793,47,,57
575.1824818,47,,57
575.2424842,47,,57
575.3024867,47,,57
575.3624892,47,,57
575.4224916,47,,57
575.4824941,47,,57
575.5424966,47,,57
575.6024991,47,,57
575.6625015,47,,57
575.722504,47,,57
575.7825065,47,,57
575.842509,47,,57
575.9025114,47,,57
575.9625139,47,,57
576.0225164,47,,57
576.0825189,47,,57
576.1425213,47,,57
576.2025238,47,,57
576.2625263,47,,57
576.3225288,47,,57
576.3825312,47,,57
576.4425337,47,,57
576.5025362,47,,57
576.5625387,47,,57
576.6225411,47,,57
576.6825436,47,,57
576.7425461,47,,57
576.8025486,47,,57
576.862551,47,,57
576.9225535,47,,57
576.982556,47,,57
577.0425585,47,,57
577.1025609,47,,57
577.1625634,47,,57
577.2225659,47,,57
577.2825684,47,,57
577.3425708,47,,57
577.4025733,47,,57
577.4625758,47,,57
577.5225783,47,,57
577.5825807,47,,57
577.6425832,47,,57
577.7025857,47,,57
577.7625881,47,,57
577.8225906,47,,57
577.8825931,47,,57
577.9425956,47,,57
578.002598,47,,57
578.0626005,47,,57
578.122603,47,,57
578.1826055,47,,57
578.2426079,47,,57
578.3026104,47,,57
578.3626129,47,,57
578.4226154,47,,57
578.4826178,47,,57
578.5426203,47,,57
578.6026228,47,,57
578.6626253,47,,57
578.7226277,47,,57
578.7826302,47,,57
578.8426327,47,,57
578.9026352,47,,57
578.9626376,47,,57
579.0226401,47,,57
